lat,lon,yaw,year,month
39.9244410002,-75.1700509038,104.802,2014,06
40.0460676486,-75.1191391424,9.878,2014,05
39.9816168704,-75.1074083346,235.615,2014,05
39.9649847561,-75.1735364052,99.494,2014,05
40.0924532043,-75.0532617706,220.497,2014,07
40.0308957046,-75.1810793807,307.697,2014,05
40.0756967077,-75.2097084286,37.667,2014,07
40.0424395338,-75.0782392794,304.795,2014,05
39.9394677483,-75.1797022884,285.333,2014,05
40.0481014964,-75.2037466382,38.372,2014,05
39.9017126493,-75.2394264975,347.148,2014,06
39.9375360545,-75.233176328,292.198,2014,05
40.0318150284,-75.0808086327,126.752,2014,05
39.949930064,-75.174384774,277.816,2014,05
40.0172143669,-75.1741872522,234.762,2014,05
39.9885279179,-75.1063356836,203.261,2014,05
39.967811068,-75.176915776,194.347,2014,05
40.0522291356,-75.2015642387,215.058,2014,05
40.0130949872,-75.0950334443,87.458,2014,05
40.0719905865,-75.2166401036,36.264,2014,07
39.9372813862,-75.1485158337,101.089,2014,05
40.0239550873,-75.0322076506,250.455,2014,06
39.9737561815,-75.1252014741,245.649,2014,06
39.9487902376,-75.1856729832,235.075,2014,06
39.92307206,-75.150135765,280.45,2014,05
40.038573082,-75.168525778,218.78,2014,05
40.0865525317,-75.0745001682,180.512,2014,07
40.024445079,-75.175037779,322.981,2014,05
40.0344960463,-75.1152209511,279.092,2014,05
40.0500150713,-75.0643027289,208.475,2014,05
39.942481064,-75.151053766,189.194,2014,05
40.1283295276,-75.0079745306,133.866,2014,07
39.9658405273,-75.1704859952,9.451,2014,05
40.0705335616,-75.2065284814,126.828,2014,07
39.9572960403,-75.1705216059,104.245,2014,05
40.045554085,-75.123502764,6.219,2014,05
40.0225072885,-75.0375554569,199.146,2014,05
39.984020358,-75.1577137558,10.361,2014,06
40.0644993755,-75.041994545,198.342,2014,07
40.0234091628,-75.1418515862,94.503,2014,06
40.0783667718,-75.2276360741,61.302,2014,07
40.0861407531,-74.9769902744,135.908,2014,07
39.9496852586,-75.2410995662,96.518,2014,05
39.955897417,-75.2156013354,191.007,2014,05
40.034567085,-75.065229745,113.582,2014,05
40.0680470216,-75.0820537975,19.587,2014,07
40.0686801481,-75.0582705942,305.77,2014,07
40.0962247408,-75.0052216892,325.069,2014,07
39.887364052,-75.176469771,269.44,2014,06
40.1053791709,-74.9938638017,135.291,2014,07
39.9095993284,-75.2417453418,166.687,2014,05
40.0056587041,-75.1729894257,289.126,2014,05
40.0586072406,-75.0878381542,127.014,2014,05
40.0320588653,-75.0290044542,325.894,2014,05
40.0120012128,-75.1483923223,10.45,2014,05
40.0580901806,-75.140571299,188.395,2014,05
39.9947697382,-75.1134355914,145.205,2014,05
39.973365005,-75.2462475384,169.067,2014,05
39.982477778,-75.1938528976,107.793,2014,05
39.9676487499,-75.2416001021,7.572,2014,06
39.975753272,-75.1382200536,190.153,2014,05
39.9935017303,-75.1820695285,189.69,2014,05
39.9457440972,-75.2243539379,46.457,2014,05
39.9557119317,-75.196697618,279.225,2014,05
40.0000564705,-75.1047014871,326.928,2014,06
39.9757507785,-75.1585478491,188.786,2014,06
39.9768608386,-75.2724238559,342.307,2014,05
39.9327578181,-75.1618152009,202.863,2014,05
40.0637759561,-75.0292371168,353.709,2014,05
39.949847063,-75.201157783,81.06,2014,06
40.0521472036,-75.1975073546,38.914,2014,05
40.0266489877,-75.1474442344,8.912,2014,05
39.9662492085,-75.140258601,185.771,2014,06
40.0278708571,-75.2264660003,316.68,2014,05
39.9625740081,-75.1883657265,180.02,2014,05
40.066956068,-75.1818671341,38.008,2014,07
39.9682660693,-75.2001285518,261.241,2014,05
39.9407488778,-75.1952175184,37.458,2014,06
39.9766177985,-75.2131405117,167.684,2014,06
40.0390230214,-75.1478031915,267.936,2014,05
40.0660340018,-75.0829073752,218.029,2014,07
39.9522597405,-75.2468335005,9.379,2014,05
39.9960191058,-75.1864696866,279.701,2014,05
39.9286949965,-75.1467498665,191.273,2014,05
39.9513379935,-75.1720350645,188.889,2014,05
39.8951762622,-75.2174642126,59.995,2014,06
39.993223428,-75.2409485138,328.525,2014,05
39.9589168051,-75.1767640583,189.977,2014,05
39.920041056,-75.233396791,46.564,2014,05
40.0969743783,-75.0519997881,134.927,2014,07
39.9695132414,-75.1568797476,109.481,2014,05
40.0779749792,-75.0787160083,35.741,2014,07
40.0030489405,-75.1058837737,9.575,2014,05
40.0548316894,-74.9984716709,138.435,2014,05
40.0717135188,-75.1706805474,35.849,2014,07
40.079961095,-75.032977737,296.445,2014,07
40.025298083,-75.065997744,325.919,2014,05
39.9763700944,-75.2546617862,352.306,2014,05
40.0354892427,-75.0693217914,253.115,2014,06
40.0508058047,-75.0802840345,216.846,2014,05
40.0720795651,-75.1683876346,37.96,2014,07
40.003200897,-75.0820670675,170.877,2014,05
40.1229482385,-74.9961387038,231.579,2014,07
40.0084757617,-75.1636203376,278.89,2014,05
40.0874781891,-74.9713869849,218.912,2014,07
40.0233299733,-75.1135746995,35.633,2014,05
39.9861917114,-75.1427847139,100.013,2014,06
40.0792910107,-74.9778914133,195.8,2014,07
40.0575286767,-75.0663202622,261.457,2014,05
39.9991857007,-75.1302118783,8.007,2014,05
39.9490067796,-75.1759728038,278.762,2014,05
40.0877570092,-75.0351218412,215.764,2014,07
39.9162114095,-75.1745323204,243.265,2014,05
39.9380642174,-75.1684541365,188.523,2014,05
39.932248062,-75.147146765,150.875,2014,05
40.009021076,-75.190233783,161.304,2014,05
40.0541151147,-75.1587894027,218.335,2014,05
39.9976892256,-75.1619376273,9.042,2014,05
39.9169833402,-75.2157224446,256.699,2014,06
39.936220062,-75.157882768,109.443,2014,06
39.911634165,-75.2446032959,124.572,2014,05
40.0914425263,-75.0392448397,41.801,2014,07
39.9281558702,-75.1631058702,279.853,2014,05
39.912059058,-75.150996765,110.678,2014,06
39.9859412559,-75.1360379254,189.362,2014,05
39.937633061,-75.198318781,32.946,2014,05
39.950818143,-75.2483452157,97.742,2014,05
40.0209898386,-75.1446853126,279.083,2014,06
40.0352261079,-75.1278314063,9.402,2014,05
39.9784568343,-75.1241496269,332.255,2014,05
40.13097468,-75.0034342764,264.91,2014,07
39.9869003461,-75.1530579882,9.349,2014,05
39.9545681657,-75.1999251302,200.122,2014,05
39.973429066,-75.266586805,150.129,2014,05
40.047939271,-75.0515452072,191.783,2014,06
39.99503031,-75.156036122,192.501,2014,05
40.065217092,-75.033577737,128.98,2014,07
40.075159171,-75.2111486884,217.101,2014,07
40.0344039636,-75.0790234498,216.041,2014,06
40.0276755854,-75.2079003647,59.563,2014,05
40.0181731131,-75.1105275749,96.689,2014,05
39.9405267299,-75.1542869611,8.921,2014,05
39.9856065601,-75.2082996975,186.258,2014,06
40.0400782181,-75.1534870976,9.725,2014,05
40.0776380126,-74.9649959618,164.114,2014,07
39.9684930398,-75.2109498624,308.752,2014,06
39.975015395,-75.1769865592,9.023,2014,05
39.9362191363,-75.1805369758,320.77,2014,05
40.034019366,-75.0684021794,216.469,2014,05
40.0808483733,-75.1775573631,225.875,2014,07
40.0830190585,-74.9667210112,313.964,2014,07
40.1294148221,-75.0204817925,74.637,2014,07
39.9970599731,-75.1177466144,105.991,2014,05
39.9765908366,-75.1143309603,236.127,2014,06
40.0038904383,-75.1328124884,6.687,2014,05
39.9140880849,-75.166748591,189.622,2014,05
39.9514263829,-75.1809283268,278.989,2014,05
39.9409019616,-75.2297059898,47.37,2014,05
40.0268557355,-75.121504673,211.39,2014,06
39.9846061534,-75.1879368213,9.119,2014,06
39.936762062,-75.170353772,10.616,2014,05
40.0377240608,-75.0889475025,37.371,2014,05
40.0328273933,-75.1142883437,212.408,2014,05
39.9133283083,-75.1608903946,188.871,2014,05
40.0373704224,-75.028004673,242.552,2014,05
40.0933052179,-75.0269124572,341.153,2014,07
40.0511748169,-75.1016607177,130.367,2014,05
40.0378905179,-75.0380506708,292.209,2014,05
39.948057064,-75.179158776,189.266,2014,05
40.001898076,-75.133847765,188.73,2014,05
39.9128633314,-75.1817149194,276.733,2014,06
39.9422748772,-75.1599352468,191.938,2014,05
39.9373858918,-75.162854344,278.717,2014,05
40.0349136303,-75.0692864194,337.45,2014,05
39.9694492115,-75.1512006945,10.578,2014,05
39.943803208,-75.1422463111,185.852,2014,06
39.950595066,-75.144285765,260.206,2014,05
40.0563787619,-75.0750231896,307.516,2014,06
40.0427660672,-75.0514551895,127.087,2014,06
40.0280739195,-75.0990264709,311.186,2014,06
39.96945007,-75.135134763,0.881,2014,06
40.0357689139,-75.1605881796,41.634,2014,05
39.9395443228,-75.1781929782,188.999,2014,05
40.0356335037,-75.0377915072,146.321,2014,05
39.919055793,-75.2463892784,226.427,2014,06
39.917467059,-75.149259764,190.791,2014,05
39.9324921948,-75.2313862306,46.351,2014,05
39.9915756827,-75.1657861012,278.874,2014,06
39.9773331066,-75.2101324429,304.668,2014,05
39.9358741032,-75.2329561416,227.364,2014,05
39.9794733374,-75.2341548951,8.419,2014,05
40.041495083,-75.158359775,359.089,2014,05
40.0296799842,-75.117057356,265.324,2014,06
40.1266976409,-75.0206345342,307.913,2014,07
39.9869000446,-75.2062776728,83.215,2014,05
39.9706875533,-75.2300822136,354.198,2014,05
39.972425647,-75.1529506142,98.452,2014,06
40.06037709,-75.07575275,217.221,2014,05
39.984571072,-75.15575977,99.064,2014,06
39.9891865604,-75.142186869,97.7,2014,05
39.9862350035,-75.1138757512,57.263,2014,05
39.8854893133,-75.2436243676,205.393,2014,06
40.0352231907,-75.0476637405,126.809,2014,05
39.9516565979,-75.2364851521,278.718,2014,05
39.9769783505,-75.1135885005,236.286,2014,06
39.9432439506,-75.1829209923,51.871,2014,05
40.0351760749,-75.2297785301,228.886,2014,05
39.9378630093,-75.1967708419,190.542,2014,05
39.9208173955,-75.150144693,9.887,2014,05
40.0376234938,-75.121830035,190.118,2014,05
39.9578278558,-75.160395224,280.297,2014,06
40.0244693701,-75.0357295556,156.313,2014,05
40.0270677883,-75.1426907479,185.444,2014,05
39.941418481,-75.2309612649,47.16,2014,05
39.9651249435,-75.2068312502,129.32,2014,05
40.0610469774,-75.1775604154,183.818,2014,07
40.0233196175,-75.1530962354,280.321,2014,05
39.955149066,-75.164133771,188.527,2014,05
40.0307471224,-75.144424234,95.878,2014,05
40.025395079,-75.169939777,214.403,2014,05
40.0579580575,-75.0527871022,121.125,2014,05
40.0655712741,-75.1995718864,35.995,2014,07
40.042197084,-75.14403277,10.091,2014,05
39.9981871853,-75.1788759678,48.501,2014,06
39.9894813289,-75.1771000712,9.321,2014,06
39.9294980583,-75.2140544791,57.212,2014,05
40.0481018928,-75.229870939,96.003,2014,05
39.9901890976,-75.1737883723,99.357,2014,06
40.0198947814,-75.1372956019,8.563,2014,05
40.0226542563,-75.0554877041,236.645,2014,05
40.0954338542,-74.9818216952,316.868,2014,07
39.9365837742,-75.1660520249,101.461,2014,06
40.0274394856,-75.0476773609,57.16,2014,05
40.0835677192,-74.9895299708,137.147,2014,07
39.9960433935,-75.122520681,98.753,2014,05
39.9160214032,-75.2319489194,228.603,2014,05
40.056370091,-75.025711734,359.589,2014,05
40.0810332128,-75.219586858,39.699,2014,07
40.0231666531,-75.0296712636,55.047,2014,06
40.061731786,-75.1774894492,8.155,2014,05
39.9594536936,-75.1417039156,190.27,2014,05
40.0874248212,-75.0300917772,37.261,2014,07
39.975599578,-75.1451936063,280.596,2014,05
39.9657514286,-75.1581135185,9.404,2014,05
40.0341230229,-75.080305723,125.993,2014,05
39.9691685561,-75.1528869174,189.244,2014,06
39.9636206571,-75.2012707345,347.323,2014,06
39.9978463381,-75.2002425895,33.203,2014,05
40.0534564076,-75.1403782504,279.775,2014,05
39.9553611579,-75.2380902892,9.507,2014,05
39.963236068,-75.144510766,191.056,2014,06
40.0416875162,-75.1008450754,126.233,2014,05
39.990037075,-75.111255757,146.334,2014,05
40.0423112192,-75.050670169,126.818,2014,06
39.8996704103,-75.2389565977,166.515,2014,06
40.001192427,-75.1436273307,333.017,2014,05
39.9881884004,-75.2287217775,255.091,2014,05
39.968464069,-75.153506769,107.851,2014,06
39.979832067,-75.253740801,325.121,2014,05
40.0039736767,-75.1413365742,10.372,2014,05
39.998211076,-75.117137759,188.082,2014,05
39.975356066,-75.272302807,57.57,2014,05
39.9297256212,-75.1591833528,279.713,2014,05
39.9535757888,-75.2454549771,279.159,2014,05
39.9596397246,-75.1768884238,99.817,2014,06
40.065763435,-75.1719749989,322.58,2014,07
39.972534868,-75.1396838665,280.814,2014,05
40.0499147609,-75.1505154081,181.269,2014,05
39.966495066,-75.22243279,300.248,2014,05
40.0481997287,-75.1735069512,128.039,2014,05
39.946870064,-75.169777773,187.872,2014,05
40.0453578209,-75.1154027447,49.505,2014,05
39.9985808041,-75.1724155182,8.759,2014,05
39.9163829969,-75.1590585726,189.688,2014,05
40.0219223167,-75.1180533937,199.103,2014,06
40.0160102561,-75.0497794398,58.45,2014,05
39.9994669806,-75.0716445461,139.966,2014,05
40.1146146774,-75.0195115021,161.181,2014,07
39.9737041256,-75.2506524718,262.722,2014,05
39.9402427754,-75.229646412,226.59,2014,05
39.947418062,-75.22496679,316.468,2014,05
40.0448221223,-75.0943803011,36.625,2014,06
39.9824465378,-75.0957513808,327.225,2014,05
39.910840056,-75.179355773,332.73,2014,06
39.9713359299,-75.2530355754,285.976,2014,06
40.0253038308,-75.1373268534,100.029,2014,06
40.066098094,-74.985787722,100.591,2014,07
40.000944214,-75.0997735595,340.799,2014,06
39.9877264013,-75.0886306922,46.037,2014,06
39.9875887129,-75.1662762743,278.097,2014,06
40.0007108913,-75.1333519796,281.514,2014,05
40.0836744877,-74.97006585,137.073,2014,07
39.9782959768,-75.2087346662,115.963,2014,05
40.016533078,-75.174463778,51.726,2014,06
39.9926049201,-75.1852869807,189.628,2014,05
40.0680127095,-75.0052336243,126.875,2014,07
40.0218691512,-75.1395929644,237.496,2014,06
40.048339084,-75.160110776,38.471,2014,05
40.0284964352,-75.2163949596,320.889,2014,05
40.0322032898,-75.1876653619,179.372,2014,05
40.0219620554,-75.1533881297,99.873,2014,06
40.1235778344,-74.9975854989,307.085,2014,07
40.0210611701,-75.1638216809,227.695,2014,06
40.099531101,-74.971037719,184.896,2014,07
40.0390884246,-75.0699199117,306.295,2014,06
40.0351926968,-75.0691900097,73.332,2014,06
39.9650785107,-75.2094032635,175.2,2014,05
40.0635532518,-75.1885964757,113.454,2014,07
40.123771268,-74.9997657363,42.947,2014,07
40.0716537857,-75.0338221531,164.043,2014,07
40.0234495066,-75.1649391739,221.102,2014,06
39.9265441229,-75.1832455253,9.558,2014,05
40.0467739461,-75.2126080355,88.322,2014,05
40.0279968048,-75.1449002044,103.876,2014,05
39.9848888162,-75.1628152198,279.247,2014,06
39.9901337014,-75.1172738512,333.194,2014,05
39.9298268403,-75.2282981188,227.095,2014,06
39.9847490316,-75.065684719,298.905,2014,06
40.0541457899,-75.2333187605,88.791,2014,05
39.968902066,-75.236966795,289.04,2014,06
40.0443930406,-75.1601929118,38.258,2014,05
39.9240870314,-75.167399784,99.895,2014,05
40.071893092,-75.079505752,263.915,2014,07
39.9277999646,-75.2212579862,227.74,2014,05
40.075484743,-75.0772693718,306.407,2014,07
40.0036415578,-75.146980481,10.186,2014,05
39.9858345467,-75.100887608,55.644,2014,06
40.0802176261,-75.1705166273,342.559,2014,07
40.096188098,-75.057703746,36.162,2014,07
40.0869395514,-75.0512099858,308.997,2014,07
39.981645071,-75.168495774,101.889,2014,06
40.0711726678,-75.0723476216,325.891,2014,07
39.913668055,-75.244514794,289.793,2014,05
40.1183369548,-74.9930756028,228.845,2014,07
40.0352936,-75.1416703949,7.725,2014,05
40.0022473366,-75.171047473,9.394,2014,05
39.9662353802,-75.1655466327,189.974,2014,05
40.0524913544,-75.2017277163,129.201,2014,05
39.97269791,-75.2681091757,237.875,2014,05
40.0124270701,-75.1505773023,191.497,2014,05
39.9251432615,-75.2267938822,315.457,2014,05
40.0292720485,-75.062967647,215.384,2014,05
40.0013246791,-75.2107897056,333.662,2014,05
40.0403575666,-75.0277094626,342.541,2014,05
40.09516556,-75.0149616816,216.093,2014,07
40.03685208,-75.211774791,57.258,2014,05
40.0468862997,-74.9983650953,32.832,2014,06
39.9571521933,-75.1957483683,97.179,2014,05
39.968283066,-75.223834791,81.248,2014,05
39.917206058,-75.163705769,280.063,2014,06
40.1099974669,-74.999237291,136.936,2014,07
40.0079070985,-75.1407036016,279.112,2014,06
40.0200017627,-75.1192697997,188.359,2014,05
40.0490741806,-75.0537753207,126.752,2014,06
39.9969907686,-75.1094156035,324.503,2014,05
40.0538960508,-75.1437692548,278.914,2014,05
40.0909186171,-75.0075744397,228.282,2014,07
39.9915351355,-75.2028935088,57.241,2014,06
39.9570013044,-75.1529239136,257.828,2014,06
40.0464389303,-75.1129783571,280.02,2014,05
40.0453227379,-75.1715964282,37.804,2014,05
39.9395804858,-75.1805884848,278.695,2014,05
39.9920135999,-75.2455424962,149.519,2014,05
39.9126062043,-75.2192497519,297.288,2014,05
39.9137835319,-75.2412480559,318.612,2014,06
40.0631694579,-75.2384923018,314.373,2014,07
40.0455610867,-75.081541343,306.063,2014,06
39.990695075,-75.115300758,62.64,2014,05
39.9744817963,-75.2305625621,171.966,2014,05
39.975001071,-75.134334763,301.931,2014,05
40.0353525398,-75.0175796719,56.501,2014,06
40.0748458203,-74.990691965,76.499,2014,07
39.8809054471,-75.2458217349,16.078,2014,06
40.0653946186,-75.0514266529,5.782,2014,07
39.9242640783,-75.1675559117,4.579,2014,05
39.9737911869,-75.2497613757,264.173,2014,05
39.8918429974,-75.2237170742,34.767,2014,06
40.0937171234,-75.047064996,190.384,2014,07
39.9360177363,-75.223581785,317.025,2014,05
40.0020130455,-75.085133158,325.135,2014,06
39.9586322268,-75.1520300912,194.617,2014,05
39.9448843347,-75.1581808672,186.497,2014,05
40.0273479399,-75.1174197886,168.86,2014,06
39.9238276917,-75.1698751449,190.352,2014,06
40.0712849601,-75.1532784272,122.919,2014,07
39.9432797999,-75.1633801013,9.562,2014,05
40.0435069615,-75.2486468741,138.767,2014,05
40.046541048,-75.0730144216,305.578,2014,05
39.971256068,-75.193159781,349.919,2014,06
40.003563075,-75.180468779,104.79,2014,05
40.0344814993,-75.0667621257,125.954,2014,05
40.0294379556,-75.106715794,318.054,2014,06
40.09620171,-75.049322278,218.454,2014,07
40.041287083,-75.155353774,90.136,2014,05
40.0204569764,-75.1563020584,324.489,2014,06
39.984039072,-75.144793767,5.309,2014,06
40.0523999215,-75.043592729,35.651,2014,05
40.0428496753,-75.115089698,100.051,2014,06
40.0002103914,-75.1698485752,189.449,2014,05
39.9611606124,-75.1548289693,274.505,2014,05
39.9856626245,-75.1445046812,335.603,2014,06
40.0155594963,-75.1489751995,98.932,2014,05
40.0336134483,-75.2093492497,54.96,2014,05
39.9556672999,-75.2087931011,278.609,2014,05
40.0092129986,-75.1382438781,97.355,2014,05
39.9427381976,-75.2185839302,47.441,2014,05
40.0963603484,-75.0604173331,47.197,2014,07
39.9714786025,-75.2317456938,168.229,2014,05
39.955452066,-75.163842771,188.956,2014,06
39.9659348049,-75.2153694122,175.778,2014,05
39.997259075,-75.126617762,279.445,2014,05
39.9159568093,-75.165074882,99.306,2014,06
39.976572071,-75.141175765,278.566,2014,06
40.0529203815,-75.0294770383,76.883,2014,05
40.0045006653,-75.1421359757,278.134,2014,05
40.09409522,-75.0162809666,216.572,2014,07
40.0180539086,-75.0511329865,55.663,2014,06
39.928509058,-75.237814793,136.717,2014,06
39.9718247709,-75.1548460794,279.618,2014,06
39.974535259,-75.1831777221,279.69,2014,06
39.9398866109,-75.1528111783,189.742,2014,05
39.9681029368,-75.1264326547,238.558,2014,05
39.9859573488,-75.1713234041,11.43,2014,06
40.1317528568,-75.0073505403,248.092,2014,07
39.9188365163,-75.1899318807,192.039,2014,06
39.8992364337,-75.1751865594,278.588,2014,06
39.9698413753,-75.17975056,190.306,2014,05
39.912360114,-75.224765247,203.61,2014,06
40.0615042774,-75.0838747964,134.813,2014,06
39.9889347596,-75.0949484807,54.963,2014,05
39.9743188658,-75.2257225656,264.273,2014,06
39.9103034153,-75.1641215262,119.386,2014,06
39.9736068342,-75.2193727459,307.469,2014,06
40.1090366749,-74.9978571254,315.666,2014,07
40.0530569542,-75.034661475,142.825,2014,05
40.0086717141,-75.1546781846,8.674,2014,05
39.9031942651,-75.1996416537,60.531,2014,05
40.0006986423,-75.1159413499,8.935,2014,05
40.056124089,-75.085766753,183.381,2014,06
40.047121085,-75.139905769,278.824,2014,05
40.0689736255,-75.1908511344,217.047,2014,07
39.9713649938,-75.1318552702,155.254,2014,06
40.1221979268,-75.0160742057,200.732,2014,07
40.0288904177,-75.0260370382,53.052,2014,06
39.9690967534,-75.2465073567,8.583,2014,05
39.9752129634,-75.2466924357,82.944,2014,06
40.0469866858,-75.0133946731,318.995,2014,05
40.023367567,-75.0950250006,333.449,2014,06
40.0359916837,-75.2137685624,143.367,2014,05
39.92650006,-75.176395773,280.698,2014,06
39.925112058,-75.221474788,207.57,2014,06
39.9849668586,-75.0893313766,56.747,2014,05
40.0203934152,-75.0431209492,146.169,2014,05
39.9162247557,-75.2072675597,245.69,2014,05
40.0724265482,-75.0555244759,216.66,2014,07
40.0011290283,-75.1859256243,41.803,2014,05
40.0048111897,-75.1859108934,10.413,2014,05
40.0602273932,-75.1910924424,328.522,2014,05
40.1025019379,-75.057148006,212.475,2014,07
39.9753596099,-75.2250244054,121.122,2014,05
40.0370616689,-75.0745687789,187.829,2014,05
39.9877863939,-75.1545466498,176.759,2014,05
39.9201991538,-75.2259818615,228.46,2014,05
40.0684411306,-75.1682281255,307.916,2014,07
39.942516343,-75.1819072093,279.605,2014,05
40.0824277592,-75.0407700981,211.538,2014,07
40.053183085,-75.156759775,223.186,2014,05
40.081639094,-75.079791752,60.322,2014,07
39.9222326281,-75.144122508,104.941,2014,05
39.8985344329,-75.2100353365,60,2014,06
40.020760683,-75.1429138228,199.898,2014,06
39.997132486,-75.1963234817,23.989,2014,06
39.9320367023,-75.1514820069,101.395,2014,05
40.0801324129,-74.9655401118,344.971,2014,07
39.9590772814,-75.1724574345,99.675,2014,06
39.967858069,-75.130658761,69.186,2014,06
39.8952076722,-75.1485207029,61.728,2014,06
39.9761062705,-75.209418372,209.186,2014,05
40.004257401,-75.0751843068,329.859,2014,05
40.0550298726,-75.0015216929,47.34,2014,05
40.0982989822,-75.0108319528,49.08,2014,07
39.9389152944,-75.1731157564,9.545,2014,05
39.897350054,-75.175400771,16.008,2014,06
40.017891081,-75.091305752,124.892,2014,05
39.914264057,-75.171878771,245.708,2014,06
39.9077817168,-75.2379429362,38.294,2014,05
40.0286648113,-75.03401581,342.546,2014,05
40.039693084,-75.118768762,100.796,2014,05
40.0524572015,-74.9822278278,321.974,2014,06
40.0283793122,-75.078319824,217.671,2014,05
40.0407763023,-75.1396195475,189.929,2014,05
40.0324171354,-75.1061559971,140.246,2014,06
39.955303065,-75.187065779,278.883,2014,05
39.975328662,-75.1785520224,189.671,2014,05
39.9731492309,-75.2354810066,354.735,2014,05
40.0423938477,-75.0845876238,36.966,2014,05
40.0159477886,-75.0713644355,251.463,2014,05
39.9561141156,-75.2216350545,188.868,2014,05
39.9615705232,-75.1541662699,272.719,2014,05
40.0353171977,-75.0707833717,253.479,2014,06
40.0147694765,-75.0690623664,73.315,2014,05
40.0133292031,-75.0697740916,294.543,2014,06
40.0162246448,-75.0891839431,305.298,2014,05
39.9227375399,-75.1866731389,278.565,2014,06
39.9997400101,-75.2232873833,188.466,2014,05
40.0590098255,-75.1847470137,127.111,2014,05
39.9853485707,-75.0944504118,236.245,2014,05
40.0226358675,-75.1781087284,36.908,2014,05
40.0352320498,-75.0251478238,348.115,2014,05
39.9776281404,-75.2430618653,170.69,2014,06
39.9886149504,-75.1189806961,235.994,2014,05
39.9012506973,-75.2486667165,46.35,2014,05
40.0323537176,-75.1390795693,285.503,2014,05
39.9210338586,-75.1514776742,198.306,2014,05
40.0073595807,-75.1610593406,98.497,2014,05
39.8860511799,-75.2114906058,279.493,2014,06
39.9596067469,-75.1542635491,93.172,2014,05
39.9206912768,-75.1508758443,280.02,2014,05
40.107687102,-74.996289727,315.727,2014,07
40.059730086,-75.180069783,127.346,2014,05
39.9120699492,-75.179598121,97.99,2014,06
39.987465005,-75.1070233092,234.014,2014,05
40.0230114513,-75.0630023848,5.052,2014,06
40.0037643737,-75.1771185522,9.552,2014,06
39.9271300104,-75.1812834988,279.045,2014,06
39.9889261641,-75.2375857103,40.51,2014,05
40.089454099,-74.97799972,226.463,2014,07
40.0307483293,-75.1120165348,259.295,2014,06
39.9887878445,-75.2068703509,211.252,2014,06
39.9929124672,-75.0740130219,326.459,2014,05
39.9192327726,-75.1842255564,189.112,2014,06
40.058990085,-75.190016786,145.489,2014,05
40.0362029828,-75.1638595487,272.539,2014,05
39.9871951712,-75.2295689485,330.01,2014,05
39.958085066,-75.165676772,91.283,2014,06
39.908347468,-75.2418021128,152.184,2014,06
39.9540283889,-75.1767527373,52.801,2014,05
39.9558068916,-75.213591007,189.605,2014,05
40.0994494146,-75.0013547373,47.886,2014,07
40.00877753,-75.1601975261,279.631,2014,05
40.079363093,-75.084260754,125.218,2014,07
40.0450641377,-75.0013868635,53.353,2014,06
40.0378863668,-75.2295366924,258.996,2014,05
40.0126618631,-75.1699137376,336.905,2014,05
39.9578778865,-75.1627014244,98.007,2014,06
39.995812756,-75.1628944689,188.166,2014,05
40.0294732382,-75.115236697,263.662,2014,06
40.075805088,-75.209598793,349.941,2014,07
40.0039679022,-75.1027167172,99.597,2014,05
40.0348549285,-75.0700604706,73.692,2014,06
40.0969570609,-74.9836376808,316.883,2014,07
39.9806432455,-75.1110011073,144.717,2014,05
39.9289964336,-75.1473829894,98.626,2014,05
39.9930499982,-75.1380885316,190.407,2014,05
39.92788206,-75.173907773,189.796,2014,05
39.9965343765,-75.1154977132,9.006,2014,05
39.9205668627,-75.1698483099,302.099,2014,05
40.0421286801,-75.0685526001,125.273,2014,05
39.9373006927,-75.1704433709,99.774,2014,05
39.9922263328,-75.179639315,189.571,2014,06
40.045693345,-75.0150837942,136.243,2014,05
40.0940367905,-75.0387331009,216.044,2014,07
39.90055668,-75.2497510791,218.244,2014,06
39.9296957059,-75.1663636266,10.358,2014,05
40.0096777689,-75.1803902504,120.463,2014,06
40.1303937712,-75.00948711,217.851,2014,07
39.945694062,-75.227962791,83.106,2014,05
39.9770904644,-75.1708737033,281.23,2014,05
40.0882737409,-75.0331190698,37.334,2014,07
39.976013752,-75.1163502802,54.705,2014,05
39.9625180635,-75.1881659382,171.111,2014,05
40.0614190784,-75.2529762556,48.392,2014,05
40.0169899482,-75.0635597009,55.64,2014,05
39.9919089261,-75.2463132481,58.571,2014,06
39.96899507,-75.128523761,62.019,2014,06
39.9181037639,-75.2069708329,246.829,2014,05
39.9495041089,-75.2189939351,278.853,2014,05
40.0697096288,-75.03946213,210.193,2014,07
39.9600953018,-75.2382101454,98.934,2014,05
39.9475303115,-75.223299922,46.688,2014,05
39.9881598298,-75.0964333674,55.751,2014,05
40.044839083,-75.181702782,2.873,2014,05
40.080417098,-74.967054716,338.378,2014,07
40.056371091,-75.028292734,90.668,2014,05
40.0200850681,-75.1711352578,305.148,2014,05
39.943519062,-75.206956784,0.118,2014,05
39.9451149856,-75.1574241418,98.697,2014,05
40.048055436,-75.2334807073,344.159,2014,05
40.0180243764,-75.0543850535,326.076,2014,05
39.9454923075,-75.2435480809,278.213,2014,05
40.1286494416,-75.0216674353,91.438,2014,07
39.9758355366,-75.1634631943,190.05,2014,06
39.9451059395,-75.1908861957,224.667,2014,06
39.9597273425,-75.1637337034,208.538,2014,05
